name,question,response
Song Quiz,"Alexa, open Song Quiz",Welcome back to Song Quiz. How many people are playing Song Quiz?
Song Quiz,help,"Here are some of the things you can say: Repeat. Start over. If you're done, say: stop. . . . . How many people are playing Song Quiz?"
Song Quiz,stop,<Short audio>
Song Quiz,quit,
Song Quiz,"Alexa, open Song Quiz",Welcome back to Song Quiz. How many people are playing Song Quiz?
Song Quiz,help,"Here are some of the things you can say: Repeat. Start over. If you're done, say: stop. . . . . How many people are playing Song Quiz?"
Song Quiz,stop,<Short audio>
Song Quiz,quit,
Song Quiz,"Alexa, open Song Quiz",Welcome back to Song Quiz. How many people are playing Song Quiz?
Song Quiz,help,"Here are some of the things you can say: Repeat. Start over. If you're done, say: stop. . . . . How many people are playing Song Quiz?"
Song Quiz,stop,<Short audio>
Song Quiz,quit,
Would You Rather for Family,"Alexa, open Would You Rather for Family",<Short audio>
Would You Rather for Family,help,"Would You Rather asks this or that style questions. Tell me, what you would rather do in these situations to see if your answers are the popular choice or if less people agree with you. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Would You Rather for Family,stop,So soon. Hope to see you again!
Would You Rather for Family,quit,
Would You Rather for Family,"Alexa, open Would You Rather for Family",<Short audio>
Would You Rather for Family,help,"Would You Rather asks this or that style questions. Tell me, what you would rather do in these situations to see if your answers are the popular choice or if less people agree with you. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Would You Rather for Family,stop,So soon. Hope to see you again!
Would You Rather for Family,quit,
Would You Rather for Family,"Alexa, open Would You Rather for Family",<Short audio>
Would You Rather for Family,help,"Would You Rather asks this or that style questions. Tell me, what you would rather do in these situations to see if your answers are the popular choice or if less people agree with you. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Would You Rather for Family,stop,So soon. Hope to see you again!
Would You Rather for Family,quit,
Fortnite Dropper,"Alexa, open Fortnite Dropper",
Fortnite Dropper,help,"Say ""Alexa, Open Fortnite Dropper"" Or after this, say ""Where should i drop"" And it will give you a location!"
Fortnite Dropper,stop,Good bye
Fortnite Dropper,quit,
Fortnite Dropper,"Alexa, open Fortnite Dropper",Go to Pleasant Park Would you like to get a random challenge?
Fortnite Dropper,help,"Say ""Alexa, Open Fortnite Dropper"" Or after this, say ""Where should i drop"" And it will give you a location!"
Fortnite Dropper,stop,Good bye
Fortnite Dropper,quit,
Fortnite Dropper,"Alexa, open Fortnite Dropper",The lucky spot of the round is Tomato Temple Would you like to get a random challenge?
Fortnite Dropper,help,"Say ""Alexa, Open Fortnite Dropper"" Or after this, say ""Where should i drop"" And it will give you a location!"
Fortnite Dropper,stop,Good bye
Fortnite Dropper,quit,
Escape the Room,"Alexa, open Escape the Room",<Short audio>
Escape the Room,help,"The available rooms are the office, the car, the jail cell, and the garage. Which room would you like to enter?"
Escape the Room,stop,Are you sure you want to quit?
Escape the Room,quit,
Escape the Room,"Alexa, open Escape the Room",<Short audio>
Escape the Room,help,"The available rooms are the office, the car, the jail cell, and the garage. Which room would you like to enter?"
Escape the Room,stop,Are you sure you want to quit?
Escape the Room,quit,
Escape the Room,"Alexa, open Escape the Room",<Short audio>
Escape the Room,help,"The available rooms are the office, the car, the jail cell, and the garage. Which room would you like to enter?"
Escape the Room,stop,Are you sure you want to quit?
Escape the Room,quit,
Deal Or No Deal,"Alexa, open Deal Or No Deal",<Short audio>
Deal Or No Deal,help,"Deal or No Deal is a game of chance and strategy. First you need to choose your lucky case, the aim is to select the case containing the top prize. Afterwards there are several rounds in which you must open the remaining case to reveal their contents. After each round The Banker will make an offer for your case. You either take the deal or decline it to play on. If you make it to the end of the game you can open your lucky case to see what you have won. Let's get back to the game... You need to choose your lucky case, try saying, I'm gonna go with case number, and then your number."
Deal Or No Deal,stop,"okey dokey, thanks for playing."
Deal Or No Deal,quit,
Deal Or No Deal,"Alexa, open Deal Or No Deal",<Audio only response>
Deal Or No Deal,help,"Deal or No Deal is a game of chance and strategy. First you need to choose your lucky case, the aim is to select the case containing the top prize. Afterwards there are several rounds in which you must open the remaining case to reveal their contents. After each round The Banker will make an offer for your case. You either take the deal or decline it to play on. If you make it to the end of the game you can open your lucky case to see what you have won. Let's get back to the game... You need to choose your lucky case, try saying, I'm gonna go with case number, and then your number."
Deal Or No Deal,stop,"okey dokey, thanks for playing."
Deal Or No Deal,quit,
Deal Or No Deal,"Alexa, open Deal Or No Deal",<Audio only response>
Deal Or No Deal,help,"Deal or No Deal is a game of chance and strategy. First you need to choose your lucky case, the aim is to select the case containing the top prize. Afterwards there are several rounds in which you must open the remaining case to reveal their contents. After each round The Banker will make an offer for your case. You either take the deal or decline it to play on. If you make it to the end of the game you can open your lucky case to see what you have won. Let's get back to the game... You need to choose your lucky case, try saying, I'm gonna go with case number, and then your number."
Deal Or No Deal,stop,"okey dokey, thanks for playing."
Deal Or No Deal,quit,
Yes Sire,"Alexa, open Yes Sire",<Short audio>
Yes Sire,help,<Short audio>
Yes Sire,stop,<Short audio>
Yes Sire,quit,
Yes Sire,"Alexa, open Yes Sire",<Short audio>
Yes Sire,help,<Short audio>
Yes Sire,stop,<Short audio>
Yes Sire,quit,
Yes Sire,"Alexa, open Yes Sire",<Short audio>
Yes Sire,help,<Short audio>
Yes Sire,stop,<Short audio>
Yes Sire,quit,
Twenty Questions,"Alexa, open Twenty Questions",
Twenty Questions,help,"Say yes to continue, or 'no' to end the game."
Twenty Questions,stop,Thanks for playing! Goodbye.
Twenty Questions,quit,
Twenty Questions,"Alexa, open Twenty Questions",<Short audio>
Twenty Questions,help,"Say yes to continue, or 'no' to end the game."
Twenty Questions,stop,Thanks for playing! Goodbye.
Twenty Questions,quit,
Twenty Questions,"Alexa, open Twenty Questions",<Short audio>
Twenty Questions,help,"Say yes to continue, or 'no' to end the game."
Twenty Questions,stop,Thanks for playing! Goodbye.
Twenty Questions,quit,
My Pet Rock,"Alexa, open My Pet Rock","Welcome to My Pet Rock! You can take care of your pet rock by playing with it, and feeding it. It will grow over time and learn new tricks! You don't currently have a pet rock. To get started, say 'pick up a rock'. What would you like to do?"
My Pet Rock,help,You can get started by saying 'Pick up a rock!' What would you like to do?
My Pet Rock,stop,"Sorry to see you go! If you need help getting started next time, just say, 'Ask My Pet Rock for help.' Goodbye!"
My Pet Rock,quit,
My Pet Rock,"Alexa, open My Pet Rock","Welcome to My Pet Rock! You can take care of your pet rock by playing with it, and feeding it. It will grow over time and learn new tricks! You don't currently have a pet rock. To get started, say 'pick up a rock'. What would you like to do?"
My Pet Rock,help,You can get started by saying 'Pick up a rock!' What would you like to do?
My Pet Rock,stop,"Sorry to see you go! If you need help getting started next time, just say, 'Ask My Pet Rock for help.' Goodbye!"
My Pet Rock,quit,
My Pet Rock,"Alexa, open My Pet Rock","Welcome to My Pet Rock! You can take care of your pet rock by playing with it, and feeding it. It will grow over time and learn new tricks! You don't currently have a pet rock. To get started, say 'pick up a rock'. What would you like to do?"
My Pet Rock,help,You can get started by saying 'Pick up a rock!' What would you like to do?
My Pet Rock,stop,"Sorry to see you go! If you need help getting started next time, just say, 'Ask My Pet Rock for help.' Goodbye!"
My Pet Rock,quit,
Fact or Fib,"Alexa, open Fact or Fib",<Short audio>
Fact or Fib,help,"In this game, you hear many fun and interesting facts. Your goal is to determine, whether they are fact or fib. You can play by yourself or compete with a friend. Every correct answer is worth a point and you don't lose points for wrong answers. At any time during the game, you can say ""let's start over"" to start a new game. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Fact or Fib,stop,So soon. Hope to see you again!
Fact or Fib,quit,
Fact or Fib,"Alexa, open Fact or Fib",<Short audio>
Fact or Fib,help,
Fact or Fib,stop,So soon. Hope to see you again!
Fact or Fib,quit,
Fact or Fib,"Alexa, open Fact or Fib",<Short audio>
Fact or Fib,help,"In this game, you hear many fun and interesting facts. Your goal is to determine, whether they are fact or fib. You can play by yourself or compete with a friend. Every correct answer is worth a point and you don't lose points for wrong answers. At any time during the game, you can say ""let's start over"" to start a new game. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Fact or Fib,stop,So soon. Hope to see you again!
Fact or Fib,quit,
Tricky Genie,"Alexa, open Tricky Genie",<Short audio>
Tricky Genie,help,"The Tricky Genie is a game of skill and chance. You'll hear a quick story about one or more characters that get themselves into a predicament. The tricky genie will then appear holding three sacks. Only one sack contains the very best solution to the character's problem. The genie will give you up to two chances to pick the sack with the best solution. But the genie will try to trick you into being satisfied with a solution that might not be the best one. To pick a sack, say the number of the sack. After the game, you'll get to answer some listening comprehension questions. Answer the question with yes or no. To stop the game, say stop.Would you like to play another tricky genie game?"
Tricky Genie,stop,So long for now. Come back soon for another game.
Tricky Genie,quit,
Tricky Genie,"Alexa, open Tricky Genie",<Short audio>
Tricky Genie,help,"The Tricky Genie is a game of skill and chance. You'll hear a quick story about one or more characters that get themselves into a predicament. The tricky genie will then appear holding three sacks. Only one sack contains the very best solution to the character's problem. The genie will give you up to two chances to pick the sack with the best solution. But the genie will try to trick you into being satisfied with a solution that might not be the best one. To pick a sack, say the number of the sack. After the game, you'll get to answer some listening comprehension questions. Answer the question with yes or no. To stop the game, say stop.Would you like to play another tricky genie game?"
Tricky Genie,stop,So long for now. Come back soon for another game.
Tricky Genie,quit,
Tricky Genie,"Alexa, open Tricky Genie",<Short audio>
Tricky Genie,help,"The Tricky Genie is a game of skill and chance. You'll hear a quick story about one or more characters that get themselves into a predicament. The tricky genie will then appear holding three sacks. Only one sack contains the very best solution to the character's problem. The genie will give you up to two chances to pick the sack with the best solution. But the genie will try to trick you into being satisfied with a solution that might not be the best one. To pick a sack, say the number of the sack. After the game, you'll get to answer some listening comprehension questions. Answer the question with yes or no. To stop the game, say stop.Would you like to play another tricky genie game?"
Tricky Genie,stop,So long for now. Come back soon for another game.
Tricky Genie,quit,
Price It Right,"Alexa, open Price It Right",
Price It Right,help,<Short audio>
Price It Right,stop,<Short audio>
Price It Right,quit,
Price It Right,"Alexa, open Price It Right",
Price It Right,help,
Price It Right,stop,
Price It Right,quit,
Price It Right,"Alexa, open Price It Right",
Price It Right,help,
Price It Right,stop,
Price It Right,quit,
Price It Right,"Alexa, open Price It Right",<Short audio>
Price It Right,help,<Short audio>
Price It Right,stop,
Price It Right,quit,
Price It Right,"Alexa, open Price It Right",
Price It Right,help,<Short audio>
Price It Right,stop,<Short audio>
Price It Right,quit,
Price It Right,"Alexa, open Price It Right",<Short audio>
Price It Right,help,
Price It Right,stop,
Price It Right,quit,
Truth or Dare,"Alexa, open Truth or Dare","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,help,"Ask for a truth or a dare. Simply say, Alexa ask Truth or Dare for a truth. To play, gather a group of at least three friends and take turns answering either a truth or a dare. Do you want a truth, or a dare?"
Truth or Dare,stop,Bye.
Truth or Dare,quit,
Truth or Dare,"Alexa, open Truth or Dare","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,help,"Ask for a truth or a dare. Simply say, Alexa ask Truth or Dare for a truth. To play, gather a group of at least three friends and take turns answering either a truth or a dare. Do you want a truth, or a dare?"
Truth or Dare,stop,Bye.
Truth or Dare,quit,
Truth or Dare,"Alexa, open Truth or Dare","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,help,"Ask for a truth or a dare. Simply say, Alexa ask Truth or Dare for a truth. To play, gather a group of at least three friends and take turns answering either a truth or a dare. Do you want a truth, or a dare?"
Truth or Dare,stop,Bye.
Truth or Dare,quit,
The Vortex,"Alexa, open The Vortex","Sorry, I don't know that one."
The Vortex,help,"For Help, please visit the help pages on the Amazon web site."
The Vortex,stop,
The Vortex,quit,
The Vortex,"Alexa, open The Vortex","Sorry, I don't know that one."
The Vortex,help,"For Help, please visit the help pages on the Amazon web site."
The Vortex,stop,
The Vortex,quit,
The Vortex,"Alexa, open The Vortex","Sorry, I don't know that one."
The Vortex,help,"For Help, please visit the help pages on the Amazon web site."
The Vortex,stop,
The Vortex,quit,
Sesame Street,"Alexa, open Sesame Street","Hi. Welcome to Sesame Street. What would you like to do with Elmo today, call about letters, or play hide & seek?"
Sesame Street,help,"I can definitely help you out. This skill allows you to call Elmo to hear about the alphabet, or you can play a hide and seek game with Elmo.Just say something like, i want to call Elmo about letters, or, i want to play hide and seek.What do you want to do next, call Elmo about a letter, or play hide and seek?"
Sesame Street,stop,"Okay, goodbye."
Sesame Street,quit,
Sesame Street,"Alexa, open Sesame Street","Hi. Welcome to Sesame Street. What would you like to do with Elmo today, call about letters, or play hide & seek?"
Sesame Street,help,"I can definitely help you out. This skill allows you to call Elmo to hear about the alphabet, or you can play a hide and seek game with Elmo.Just say something like, i want to call Elmo about letters, or, i want to play hide and seek.What do you want to do next, call Elmo about a letter, or play hide and seek?"
Sesame Street,stop,"Okay, goodbye."
Sesame Street,quit,
Sesame Street,"Alexa, open Sesame Street","Hi. Welcome to Sesame Street. What would you like to do with Elmo today, call about letters, or play hide & seek?"
Sesame Street,help,"I can definitely help you out. This skill allows you to call Elmo to hear about the alphabet, or you can play a hide and seek game with Elmo.Just say something like, i want to call Elmo about letters, or, i want to play hide and seek.What do you want to do next, call Elmo about a letter, or play hide and seek?"
Sesame Street,stop,"Okay, goodbye."
Sesame Street,quit,
Earplay,"Alexa, open Earplay",Earplay contains mature content that may not be suitable for all ages
Earplay,help,"For Help, please visit the help pages on the Amazon web site."
Earplay,stop,
Earplay,quit,
Earplay,"Alexa, open Earplay",Earplay contains mature content that may not be suitable for all ages
Earplay,help,"For Help, please visit the help pages on the Amazon web site."
Earplay,stop,
Earplay,quit,
Earplay,"Alexa, open Earplay",Earplay contains mature content that may not be suitable for all ages
Earplay,help,"For Help, please visit the help pages on the Amazon web site."
Earplay,stop,
Earplay,quit,
Destiny 2 Ghost,"Alexa, open Destiny 2 Ghost",
Destiny 2 Ghost,help,"For Help, please visit the help pages on the Amazon web site."
Destiny 2 Ghost,stop,
Destiny 2 Ghost,quit,
Destiny 2 Ghost,"Alexa, open Destiny 2 Ghost","Please go to the Alexa app, tap ""link account"" in the Account Setup card, and login with your Destiny account. Then open the skill and try again."
Destiny 2 Ghost,help,"For Help, please visit the help pages on the Amazon web site."
Destiny 2 Ghost,stop,
Destiny 2 Ghost,quit,
Destiny 2 Ghost,"Alexa, open Destiny 2 Ghost","Please go to the Alexa app, tap ""link account"" in the Account Setup card, and login with your Destiny account. Then open the skill and try again."
Destiny 2 Ghost,help,"For Help, please visit the help pages on the Amazon web site."
Destiny 2 Ghost,stop,
Destiny 2 Ghost,quit,
Guess My Name,"Alexa, open Guess My Name","I canâ€™t find that skill. To find skills, go to the Skills section of the Alexa App."
Guess My Name,help,"For Help, please visit the help pages on the Amazon web site."
Guess My Name,stop,
Guess My Name,quit,
Guess My Name,"Alexa, open Guess My Name","I canâ€™t find that skill. To find skills, go to the Skills section of the Alexa App."
Guess My Name,help,"For Help, please visit the help pages on the Amazon web site."
Guess My Name,stop,
Guess My Name,quit,
Guess My Name,"Alexa, open Guess My Name","I canâ€™t find that skill. To find skills, go to the Skills section of the Alexa App."
Guess My Name,help,"For Help, please visit the help pages on the Amazon web site."
Guess My Name,stop,
Guess My Name,quit,
The SpongeBob Challenge,"Alexa, open The SpongeBob Challenge",<Short audio>
The SpongeBob Challenge,help,<Short audio>
The SpongeBob Challenge,stop,<Short audio>
The SpongeBob Challenge,quit,
The SpongeBob Challenge,"Alexa, open The SpongeBob Challenge",<Short audio>
The SpongeBob Challenge,help,<Short audio>
The SpongeBob Challenge,stop,<Short audio>
The SpongeBob Challenge,quit,
The SpongeBob Challenge,"Alexa, open The SpongeBob Challenge",<Short audio>
The SpongeBob Challenge,help,<Short audio>
The SpongeBob Challenge,stop,<Short audio>
The SpongeBob Challenge,quit,
Beat the Intro,"Alexa, open Beat the Intro",
Beat the Intro,help,<Short audio>
Beat the Intro,stop,<Short audio>
Beat the Intro,quit,
Beat the Intro,"Alexa, open Beat the Intro",<Short audio>
Beat the Intro,help,
Beat the Intro,stop,<Short audio>
Beat the Intro,quit,
Beat the Intro,"Alexa, open Beat the Intro",<Short audio>
Beat the Intro,help,<Short audio>
Beat the Intro,stop,<Short audio>
Beat the Intro,quit,
Meanie,"Alexa, open Meanie",<Audio only response>
Meanie,help,"For Help, please visit the help pages on the Amazon web site."
Meanie,stop,
Meanie,quit,
Meanie,"Alexa, open Meanie",
Meanie,help,"For Help, please visit the help pages on the Amazon web site."
Meanie,stop,
Meanie,quit,
Meanie,"Alexa, open Meanie",
Meanie,help,"For Help, please visit the help pages on the Amazon web site."
Meanie,stop,
Meanie,quit,
Assassin's Creed Odyssey Spartan,"Alexa, open Assassin's Creed Odyssey Spartan",You have Fun Hal enabled. Do you want to open it?
Assassin's Creed Odyssey Spartan,Yes,"I am Fun Hal. I'm completely operational, and all my circuits are functioning perfectly. ... Now, what can I help you with."
Assassin's Creed Odyssey Spartan,help,"You can tell me to open the pod bay doors, sing a song, or tell me to self destruct... Now, what can I help you with?"
Assassin's Creed Odyssey Spartan,stop,Goodbye Dave!
Assassin's Creed Odyssey Spartan,quit,
Assassin's Creed Odyssey Spartan,"Alexa, open Assassin's Creed Odyssey Spartan",You have Fun Hal enabled. Do you want to open it?
Assassin's Creed Odyssey Spartan,Yes,"I am Fun Hal. I'm completely operational, and all my circuits are functioning perfectly. ... Now, what can I help you with."
Assassin's Creed Odyssey Spartan,help,"You can tell me to open the pod bay doors, sing a song, or tell me to self destruct... Now, what can I help you with?"
Assassin's Creed Odyssey Spartan,stop,Goodbye Dave!
Assassin's Creed Odyssey Spartan,quit,
Assassin's Creed Odyssey Spartan,"Alexa, open Assassin's Creed Odyssey Spartan",You have Fun Hal enabled. Do you want to open it?
Assassin's Creed Odyssey Spartan,Yes,"I am Fun Hal. I'm completely operational, and all my circuits are functioning perfectly. ... Now, what can I help you with."
Assassin's Creed Odyssey Spartan,help,"You can tell me to open the pod bay doors, sing a song, or tell me to self destruct... Now, what can I help you with?"
Assassin's Creed Odyssey Spartan,stop,Goodbye Dave!
Assassin's Creed Odyssey Spartan,quit,
Number Guessing Game,"Alexa, open Number Guessing Game",
Number Guessing Game,help,"You can make guesses by saying phrases such as: Did you choose twenty-five? or, Is it thirty-three? You can also say 'stop' to quit playing, or 'start over' if you want me to choose a new number."
Number Guessing Game,stop,I win! Easy peasy.
Number Guessing Game,quit,
Number Guessing Game,"Alexa, open Number Guessing Game",I have chosen a number between 1 and 50. Try to guess the number!
Number Guessing Game,help,"You can make guesses by saying phrases such as: Did you choose twenty-five? or, Is it thirty-three? You can also say 'stop' to quit playing, or 'start over' if you want me to choose a new number."
Number Guessing Game,stop,I win! Easy peasy.
Number Guessing Game,quit,
Number Guessing Game,"Alexa, open Number Guessing Game",I have chosen a number between 1 and 50. Try to guess the number!
Number Guessing Game,help,"You can make guesses by saying phrases such as: Did you choose twenty-five? or, Is it thirty-three? You can also say 'stop' to quit playing, or 'start over' if you want me to choose a new number."
Number Guessing Game,stop,I win! Easy peasy.
Number Guessing Game,quit,
Word Play,"Alexa, open Word Play",<Short audio>
Word Play,help,"You will need to guess a 5 letter word, with only the first letter given. On each turn, spell out your guess and if you are not correct, I will respond with clues to help you out. If you hear"
Word Play,stop,Thank you for playing Word Play. We hope to see you again soon.
Word Play,quit,
Word Play,"Alexa, open Word Play",
Word Play,help,"You will need to guess a 5 letter word, with only the first letter given. On each turn, spell out your guess and if you are not correct, I will respond with clues to help you out. If you hear"
Word Play,stop,Thank you for playing Word Play. We hope to see you again soon.
Word Play,quit,
Word Play,"Alexa, open Word Play",
Word Play,help,"You will need to guess a 5 letter word, with only the first letter given. On each turn, spell out your guess and if you are not correct, I will respond with clues to help you out. If you hear"
Word Play,stop,Thank you for playing Word Play. We hope to see you again soon.
Word Play,quit,
True or False?,"Alexa, open True or False?",<Short audio>
True or False?,help,"You are playing â€˜True or Falseâ€™, a fun game you can play alone or with friends. You can play from 1 up to 20 players. How many players would like to play this time?"
True or False?,stop,Thanks for playing True Or False.
True or False?,quit,
True or False?,"Alexa, open True or False?",<Short audio>
True or False?,help,"You are playing â€˜True or Falseâ€™, a fun game you can play alone or with friends. You can play from 1 up to 20 players. How many players would like to play this time?"
True or False?,stop,Thanks for playing True Or False.
True or False?,quit,
True or False?,"Alexa, open True or False?",<Short audio>
True or False?,help,"You are playing â€˜True or Falseâ€™, a fun game you can play alone or with friends. You can play from 1 up to 20 players. How many players would like to play this time?"
True or False?,stop,Thanks for playing True Or False.
True or False?,quit,
Jurassic World Revealed,"Alexa, open Jurassic World Revealed",You have Jurassic Bark enabled. Do you want to open it?
Jurassic World Revealed,Yes,
Jurassic World Revealed,help,"For Help, please visit the help pages on the Amazon web site."
Jurassic World Revealed,stop,
Jurassic World Revealed,quit,
Jurassic World Revealed,"Alexa, open Jurassic World Revealed",You have Jurassic Bark enabled. Do you want to open it?
Jurassic World Revealed,Yes,<Short audio>
Jurassic World Revealed,help,"For Help, please visit the help pages on the Amazon web site."
Jurassic World Revealed,stop,
Jurassic World Revealed,quit,
Jurassic World Revealed,"Alexa, open Jurassic World Revealed",You have Jurassic Bark enabled. Do you want to open it?
Jurassic World Revealed,Yes,<Short audio>
Jurassic World Revealed,help,"For Help, please visit the help pages on the Amazon web site."
Jurassic World Revealed,stop,
Jurassic World Revealed,quit,
Truth or Dare,"Alexa, open Truth or Dare","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,help,"Ask for a truth or a dare. Simply say, Alexa ask Truth or Dare for a truth. To play, gather a group of at least three friends and take turns answering either a truth or a dare. Do you want a truth, or a dare?"
Truth or Dare,stop,Bye.
Truth or Dare,quit,
Truth or Dare,"Alexa, open Truth or Dare","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,help,"Ask for a truth or a dare. Simply say, Alexa ask Truth or Dare for a truth. To play, gather a group of at least three friends and take turns answering either a truth or a dare. Do you want a truth, or a dare?"
Truth or Dare,stop,Bye.
Truth or Dare,quit,
Truth or Dare,"Alexa, open Truth or Dare","Welcome to Truth or Dare. Do you want a truth, or a dare?"
Truth or Dare,help,"Ask for a truth or a dare. Simply say, Alexa ask Truth or Dare for a truth. To play, gather a group of at least three friends and take turns answering either a truth or a dare. Do you want a truth, or a dare?"
Truth or Dare,stop,Bye.
Truth or Dare,quit,
TwentyQuestions,"Alexa, open TwentyQuestions",<Audio only response>
TwentyQuestions,help,"For Help, please visit the help pages on the Amazon web site."
TwentyQuestions,stop,
TwentyQuestions,quit,
TwentyQuestions,"Alexa, open TwentyQuestions",<Audio only response>
TwentyQuestions,help,"For Help, please visit the help pages on the Amazon web site."
TwentyQuestions,stop,
TwentyQuestions,quit,
TwentyQuestions,"Alexa, open TwentyQuestions",<Audio only response>
TwentyQuestions,help,"For Help, please visit the help pages on the Amazon web site."
TwentyQuestions,stop,
TwentyQuestions,quit,
Would You Rather?,"Alexa, open Would You Rather?",<Short audio>
Would You Rather?,help,"Would You Rather asks this or that style questions. Tell me, what you would rather do in these situations to see if your answers are the popular choice or if less people agree with you. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Would You Rather?,stop,So soon. Hope to see you again!
Would You Rather?,quit,
Would You Rather?,"Alexa, open Would You Rather?",<Short audio>
Would You Rather?,help,"Would You Rather asks this or that style questions. Tell me, what you would rather do in these situations to see if your answers are the popular choice or if less people agree with you. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Would You Rather?,stop,So soon. Hope to see you again!
Would You Rather?,quit,
Would You Rather?,"Alexa, open Would You Rather?",<Short audio>
Would You Rather?,help,"Would You Rather asks this or that style questions. Tell me, what you would rather do in these situations to see if your answers are the popular choice or if less people agree with you. Say, ""repeat"" to hear this information again or ""letâ€™s start"" to play a new game. What would you like to do?."
Would You Rather?,stop,So soon. Hope to see you again!
Would You Rather?,quit,
Trivial Pursuit Tap,"Alexa, open Trivial Pursuit Tap",<Short audio>
Trivial Pursuit Tap,help,"Please say a question pack's name to decide which one to play. A question pack contains a set of unique questions. Which question pack would you like to play? Currently, you have the free 2000's question pack. You can also say, 'classic', or 'master', to purchase these new question packs."
Trivial Pursuit Tap,stop,"Let's do this again soon! If you enjoyed Trivial Pursuit Tap, check out the Trivial Pursuit Board Game on Amazon.com."
Trivial Pursuit Tap,quit,
Trivial Pursuit Tap,"Alexa, open Trivial Pursuit Tap",<Short audio>
Trivial Pursuit Tap,help,"Please say a question pack's name to decide which one to play. A question pack contains a set of unique questions. Which question pack would you like to play? Currently, you have the free 2000's question pack. You can also say, 'classic', or 'master', to purchase these new question packs."
Trivial Pursuit Tap,stop,"Let's do this again soon! If you enjoyed Trivial Pursuit Tap, you may like Time Travel Cadets. To launch, just say, 'Alexa, open Time Travel Cadets.'"
Trivial Pursuit Tap,quit,
Trivial Pursuit Tap,"Alexa, open Trivial Pursuit Tap",<Short audio>
Trivial Pursuit Tap,help,"Please say a question pack's name to decide which one to play. A question pack contains a set of unique questions. Which question pack would you like to play? Currently, you have the free 2000's question pack. You can also say, 'classic', or 'master', to purchase these new question packs."
Trivial Pursuit Tap,stop,"Have a nice day. If you enjoyed Trivial Pursuit Tap, you may like Party Foul. To launch, just say, 'Alexa, open Party Foul.'"
Trivial Pursuit Tap,quit,
Skyrim Very Special Edition,"Alexa, open Skyrim Very Special Edition",Skyrim Very Special Edition contains mature content that may not be suitable for all ages
Skyrim Very Special Edition,help,"For Help, please visit the help pages on the Amazon web site."
Skyrim Very Special Edition,stop,
Skyrim Very Special Edition,quit,
Skyrim Very Special Edition,"Alexa, open Skyrim Very Special Edition",Skyrim Very Special Edition contains mature content that may not be suitable for all ages
Skyrim Very Special Edition,help,"For Help, please visit the help pages on the Amazon web site."
Skyrim Very Special Edition,stop,
Skyrim Very Special Edition,quit,
Skyrim Very Special Edition,"Alexa, open Skyrim Very Special Edition",Skyrim Very Special Edition contains mature content that may not be suitable for all ages
Skyrim Very Special Edition,help,"For Help, please visit the help pages on the Amazon web site."
Skyrim Very Special Edition,stop,
Skyrim Very Special Edition,quit,
Guess the Song,"Alexa, open Guess the Song",
Guess the Song,help,"I will read the lyrics of a song and you will have to guess the name of the song. For example, If I say, Hello, it's me. I was wondering if after all these years you'd like to meet. To go over everything. They say that time's supposed to heal ya. But I ain't done much healing, you would say, Hello. To start a new game at any time, say, start new game. To repeat the last lyrics, say, repeat. To get a hint, say, hint. Would you like to keep playing?"
Guess the Song,stop,"Thanks for playing Guess the Song with Alexa! If you like the game, please leave us a 5 star review on the alexa app. You may also check out our latest skill, Movie Trailer Quiz, on alexa. Enjoy!"
Guess the Song,quit,
Guess the Song,"Alexa, open Guess the Song","Let's play a guessing game. I will read the lyrics of 5 songs and you have to guess the song, try to get as many right as you can. Just say the name of the song, and remember, you may ask for a hint, or say, repeat, if you need additional time. Please select a decade, you can say seventies, eighties, nineties, two thousands, two thousand tens. Or you can say, surprise me, if you wanna play all of them"
Guess the Song,help,"I will read the lyrics of a song and you will have to guess the name of the song. For example, If I say, Hello, it's me. I was wondering if after all these years you'd like to meet. To go over everything. They say that time's supposed to heal ya. But I ain't done much healing, you would say, Hello. To start a new game at any time, say, start new game. To repeat the last lyrics, say, repeat. To get a hint, say, hint. Would you like to keep playing?"
Guess the Song,stop,"Thanks for playing Guess the Song with Alexa! If you like the game, please leave us a 5 star review on the alexa app. You may also check out our latest skill, Movie Trailer Quiz, on alexa. Enjoy!"
Guess the Song,quit,
